game_result,RS,RA,PA,AB,H,second_base,third_base,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batters_number,LOB,IP,Hits_allow,Runs_allow,ER,UER,BB_allow,SO_pitch,HR_allow,HBP_pitch,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB_allow,CS_pitch,AB_pitch,allow_2B,allow_3B,IBB_allow,SH_allow,SF_allow,ROE_allow,GIDP_allow,pitchers_number,game_location,rank
0,2,4,32,30,3,0,0,1,2,2,0,10,0,0,0,0,0,0,0,0.264,0.34,0.454,0.794,14,3,8.0,6,4,4,0,4,9,1,0,4.35,33,147,93,1.0,1.0,3,0,29,1,0,0,0,0,0,1,4,0,2
0,3,4,37,35,9,0,0,1,3,2,0,8,0,0,0,0,1,0,0,0.264,0.34,0.453,0.793,15,7,8.0,7,4,3,1,7,11,2,1,4.34,37,162,93,0.0,0.0,0,1,28,2,0,0,0,1,1,0,4,0,2
0,4,5,35,29,5,3,0,1,3,5,0,10,1,0,0,0,1,0,0,0.263,0.34,0.453,0.792,20,4,8.0,6,5,5,0,6,10,4,0,4.35,34,147,91,0.0,0.0,1,0,28,0,0,1,0,0,0,1,5,0,2
1,9,4,44,42,17,5,0,4,9,2,0,12,0,0,0,0,2,1,0,0.264,0.34,0.456,0.796,16,8,9.0,7,4,4,0,3,14,2,0,4.35,37,153,100,0.0,0.0,0,0,34,2,0,0,0,0,0,0,3,0,2
0,0,5,29,28,2,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0.263,0.339,0.454,0.793,9,2,8.0,6,5,5,0,3,7,1,1,4.36,34,124,77,3.0,1.0,0,0,29,3,0,1,0,1,0,0,3,0,2
1,6,2,39,36,9,2,0,2,6,3,0,8,0,0,0,0,0,0,0,0.263,0.339,0.454,0.793,10,6,9.0,8,2,2,0,3,8,1,0,4.34,38,160,100,1.0,0.0,0,0,35,1,0,0,0,0,0,0,5,0,2
1,12,6,47,39,14,3,1,4,11,6,0,9,2,0,0,0,1,2,0,0.264,0.34,0.456,0.796,11,8,9.0,12,6,6,0,4,7,2,0,4.35,43,175,105,2.0,0.0,0,0,38,2,0,0,1,0,0,0,5,0,2
0,0,5,32,29,3,3,0,0,0,3,0,6,0,0,0,0,1,0,0,0.263,0.339,0.455,0.794,14,5,9.0,12,5,5,0,5,11,1,0,4.36,43,169,105,2.0,0.0,0,0,37,3,0,1,0,1,0,1,4,1,2
0,1,10,34,31,6,1,1,0,1,2,0,7,1,0,0,0,1,0,1,0.263,0.339,0.454,0.793,17,6,9.0,14,10,10,0,7,9,0,0,4.4,46,174,106,3.0,3.0,0,1,38,4,0,2,0,1,0,0,4,1,2
1,7,0,37,29,10,1,0,1,6,7,0,6,0,1,0,0,4,0,0,0.263,0.34,0.454,0.794,12,6,9.0,4,0,0,0,1,5,0,0,4.37,32,142,86,0.0,0.0,0,0,31,1,0,0,0,0,0,0,3,1,2
0,2,4,33,30,5,0,0,1,2,2,0,1,0,1,0,0,0,0,0,0.263,0.339,0.453,0.792,14,4,8.0,5,4,4,0,6,11,1,0,4.37,35,159,109,1.0,1.0,4,0,29,1,0,0,0,0,0,0,5,0,2
1,6,2,42,35,12,3,1,1,6,4,1,7,1,0,2,0,1,4,0,0.263,0.339,0.454,0.793,12,9,9.0,6,2,0,2,4,14,0,0,4.34,38,154,90,0.0,0.0,1,0,33,2,0,0,1,0,1,0,3,0,2
0,1,5,37,35,9,1,0,0,1,2,0,3,0,0,0,1,1,0,0,0.263,0.339,0.453,0.792,11,9,8.0,8,5,5,0,1,12,2,0,4.34,32,128,86,0.0,0.0,1,1,31,2,0,0,0,0,0,0,2,0,2
1,6,4,36,33,7,0,0,3,6,3,0,6,0,0,0,0,0,0,0,0.263,0.339,0.453,0.792,15,3,9.0,10,4,3,1,2,5,1,1,4.34,38,141,90,4.0,2.0,1,0,35,3,0,0,0,0,1,2,5,0,2
1,10,4,51,45,16,3,0,0,10,6,1,10,0,0,0,0,1,2,0,0.263,0.34,0.453,0.792,17,11,10.0,7,4,4,0,4,10,0,1,4.33,42,174,113,1.0,0.0,0,0,37,4,0,0,0,0,0,0,5,0,2
0,3,5,39,32,6,0,0,0,3,7,1,5,0,0,0,0,1,0,0,0.263,0.34,0.451,0.79,15,9,8.0,6,5,5,0,4,6,1,1,4.34,35,134,86,2.0,2.0,0,0,29,3,2,1,0,1,1,1,5,0,2
1,7,2,41,32,10,1,0,3,7,9,0,7,0,0,0,0,1,0,0,0.263,0.34,0.452,0.792,14,10,9.0,5,2,2,0,4,8,0,0,4.32,36,144,90,0.0,0.0,0,0,31,2,0,0,1,0,0,0,4,1,2
1,4,1,35,28,7,3,0,0,3,4,0,12,0,1,2,0,0,0,0,0.263,0.34,0.451,0.792,16,7,9.0,5,1,1,0,2,7,0,0,4.3,33,133,87,0.0,0.0,0,0,30,0,0,0,1,0,0,1,6,1,2
1,6,5,35,28,7,1,0,2,6,4,0,9,1,1,1,0,0,0,0,0.263,0.34,0.452,0.792,13,5,9.0,6,5,5,0,1,11,3,0,4.31,34,136,96,0.0,0.0,0,0,33,1,0,0,0,0,0,0,4,1,2
1,5,2,34,31,8,1,0,2,5,1,0,11,0,0,2,1,0,0,0,0.263,0.34,0.452,0.792,13,5,9.0,8,2,2,0,0,11,1,0,4.29,34,119,83,1.0,0.0,2,0,34,2,0,0,0,0,0,1,4,1,2
1,6,3,39,31,9,3,0,2,4,7,1,11,0,0,1,0,0,2,0,0.263,0.34,0.453,0.793,14,9,9.0,7,3,3,0,2,15,2,0,4.28,33,162,104,1.0,0.0,0,0,31,1,0,0,0,0,0,3,5,1,2
1,8,2,38,33,11,3,0,2,8,4,0,9,0,0,1,0,0,0,0,0.264,0.341,0.454,0.794,14,6,9.0,3,2,2,0,0,8,0,0,4.27,30,111,73,0.0,0.0,0,0,28,2,0,0,1,1,0,0,4,1,2
1,10,7,40,34,11,3,0,1,10,5,1,8,1,0,0,0,0,0,1,0.264,0.341,0.454,0.795,17,6,9.0,9,7,7,0,5,12,4,0,4.29,40,164,102,0.0,0.0,0,0,35,2,0,0,0,0,0,1,6,1,2
1,8,2,39,37,14,3,0,1,8,2,0,8,0,0,0,0,1,5,0,0.265,0.342,0.454,0.796,18,7,9.0,6,2,2,0,4,8,1,0,4.27,36,131,76,0.0,0.0,0,0,32,1,0,0,0,0,0,1,3,1,2
0,2,7,33,32,7,1,0,1,2,1,0,7,0,0,0,0,2,0,0,0.219,0.242,0.344,0.586,11,4,8.0,8,7,7,0,7,8,0,0,7.88,37,168,98,2.0,0.0,2,0,30,3,0,0,0,0,0,2,5,0,3
0,1,5,33,32,5,3,0,0,1,1,0,11,0,0,0,1,0,0,1,0.188,0.212,0.297,0.509,11,5,8.0,7,5,5,0,7,13,2,0,6.75,36,184,99,3.0,0.0,2,1,29,2,0,0,0,0,0,0,5,0,5
1,4,3,39,31,7,1,0,0,3,7,0,11,0,0,1,0,1,0,1,0.2,0.267,0.284,0.551,11,8,9.0,6,3,3,0,9,11,1,0,5.4,42,170,98,3.0,1.0,3,0,33,1,0,1,0,0,1,0,5,0,5
0,2,6,37,33,6,1,0,0,2,3,0,6,1,0,0,1,1,0,0,0.195,0.268,0.266,0.533,11,8,8.0,7,6,6,0,4,10,1,1,5.73,34,131,83,1.0,0.0,0,0,29,1,1,1,0,0,0,1,3,0,5
1,4,1,40,34,8,2,0,0,2,5,0,7,1,0,0,1,2,1,0,0.204,0.286,0.272,0.557,9,9,9.0,3,1,1,0,1,11,1,0,4.71,31,124,84,2.0,0.0,1,0,30,0,0,0,0,0,1,1,3,0,4
0,4,7,36,31,6,1,1,0,4,2,0,12,1,0,2,0,0,0,0,0.202,0.28,0.275,0.554,10,5,8.0,9,7,7,0,6,7,2,1,5.22,40,167,104,4.0,1.0,4,0,33,2,0,1,0,0,0,0,6,0,5
0,3,6,36,32,5,2,0,1,3,3,0,4,1,0,0,0,0,0,0,0.196,0.276,0.28,0.556,12,6,9.0,7,6,6,0,8,7,3,0,5.34,41,170,95,1.0,0.0,0,0,32,1,0,0,0,1,0,1,5,1,5
1,5,3,36,30,8,3,0,0,5,5,1,3,1,0,0,1,2,0,0,0.204,0.29,0.29,0.58,11,7,9.0,9,3,3,0,2,15,2,1,5.03,39,153,110,2.0,0.0,2,0,35,2,0,0,1,0,0,0,5,1,5
0,2,11,32,31,5,1,0,0,2,1,0,9,0,0,0,0,1,0,0,0.199,0.28,0.28,0.559,12,3,9.0,11,11,11,0,4,9,4,0,5.73,43,157,95,1.0,1.0,0,0,39,2,1,0,0,0,1,0,4,1,5
0,0,3,32,31,4,0,0,0,0,0,0,12,1,0,0,0,0,1,0,0.192,0.268,0.265,0.533,9,5,9.0,9,3,3,0,0,9,2,0,5.44,36,127,83,0.0,0.0,0,0,36,1,0,0,0,0,0,0,4,1,5
0,2,8,38,33,7,2,0,0,2,5,0,3,0,0,0,0,1,0,0,0.194,0.273,0.266,0.539,15,9,9.0,10,8,7,1,4,7,2,4,5.59,46,165,106,3.0,3.0,0,0,37,2,0,1,0,1,0,0,4,1,5
1,14,7,44,39,16,5,1,4,14,4,0,2,1,0,0,0,0,0,1,0.216,0.294,0.329,0.623,9,6,9.0,8,7,7,0,4,10,4,0,5.71,38,149,84,0.0,0.0,0,0,34,2,0,0,0,0,0,1,5,1,5
1,5,4,38,33,11,4,0,0,5,5,0,3,0,0,0,0,2,0,0,0.225,0.304,0.339,0.643,10,9,9.0,8,4,4,0,1,9,2,0,5.58,35,134,87,0.0,0.0,1,0,34,2,0,0,0,0,1,2,5,1,5
0,0,3,32,31,4,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0.219,0.294,0.325,0.619,11,5,8.0,5,3,3,0,1,7,3,0,5.43,29,106,75,0.0,0.0,0,1,28,0,0,0,0,0,0,0,3,0,5
1,3,2,35,31,5,1,0,2,3,2,0,9,1,0,1,1,1,0,0,0.215,0.29,0.329,0.619,10,5,9.0,7,2,2,0,1,7,2,0,5.19,33,128,81,1.0,0.0,0,0,32,2,0,0,0,0,0,2,4,0,5
0,5,9,37,32,5,1,0,3,5,4,0,15,1,0,0,0,0,0,0,0.211,0.289,0.337,0.626,12,5,8.0,11,9,9,0,4,10,6,1,5.48,40,155,98,0.0,0.0,0,0,35,1,0,0,0,0,0,0,4,0,5
1,12,8,48,45,18,4,0,1,11,2,0,10,1,0,0,0,0,2,0,0.226,0.3,0.355,0.655,9,9,9.0,14,8,8,0,3,8,2,0,5.63,43,161,96,5.0,3.0,1,0,39,1,0,1,0,1,0,1,7,0,4
0,7,8,43,39,13,3,0,2,7,3,0,4,1,0,0,0,1,0,0,0.233,0.306,0.368,0.675,11,9,8.0,14,8,8,0,1,9,1,0,5.81,38,139,88,3.0,3.0,2,1,37,3,1,1,0,0,0,0,4,0,5
1,13,7,46,44,18,4,0,1,12,2,0,4,0,0,0,1,2,0,0,0.245,0.315,0.382,0.697,9,6,9.0,16,7,7,0,4,10,3,1,5.87,47,185,115,4.0,1.0,0,0,42,3,1,1,0,0,0,1,7,0,4
1,5,1,35,32,8,1,0,1,5,2,1,11,0,0,1,0,0,0,0,0.246,0.313,0.382,0.695,10,6,9.0,6,1,1,0,2,9,0,0,5.62,36,139,89,1.0,0.0,2,0,34,2,0,1,0,0,1,0,4,1,4
1,7,6,41,37,14,3,0,0,7,3,1,8,1,0,0,0,0,1,0,0.252,0.32,0.386,0.706,9,10,9.0,10,6,6,0,5,9,2,1,5.64,42,157,96,2.0,0.0,0,0,36,3,0,0,0,0,0,0,5,1,4
1,5,4,34,31,8,0,0,2,5,3,0,4,0,0,0,0,1,1,0,0.253,0.32,0.388,0.708,11,5,9.0,4,4,3,1,9,9,1,1,5.51,41,169,90,1.0,1.0,1,0,30,0,0,0,1,0,0,1,4,1,3
1,4,3,40,35,10,3,0,1,4,4,1,5,1,0,0,0,1,2,0,0.254,0.323,0.392,0.714,9,11,9.0,6,3,2,1,2,8,1,0,5.36,35,125,77,3.0,1.0,0,0,32,1,0,0,0,1,1,1,4,1,3
1,10,1,41,33,11,3,0,2,9,6,0,8,1,0,1,0,1,0,0,0.257,0.328,0.4,0.728,11,7,9.0,4,1,1,0,3,13,0,0,5.17,33,153,95,0.0,0.0,0,0,30,1,0,0,0,0,0,1,3,1,3
0,1,4,34,30,6,0,0,0,1,2,0,10,1,0,1,0,2,1,0,0.255,0.326,0.393,0.719,11,6,8.0,6,4,4,0,6,9,1,1,5.14,37,156,91,0.0,0.0,0,0,30,3,0,0,0,0,0,0,3,0,4
0,1,5,34,32,6,1,0,1,1,2,0,8,0,0,0,0,1,0,0,0.253,0.322,0.39,0.713,11,6,8.0,8,5,5,0,4,8,3,0,5.16,35,147,90,1.0,0.0,1,0,31,2,0,1,0,0,0,1,4,0,4
0,2,6,33,33,7,3,0,0,2,0,0,10,0,0,0,0,1,0,0,0.251,0.319,0.387,0.706,11,4,8.0,10,6,6,0,7,11,2,0,5.21,39,158,107,0.0,0.0,0,1,32,3,0,1,0,0,0,1,4,0,4
0,1,5,32,31,3,2,0,0,1,0,0,4,1,0,0,1,0,1,0,0.246,0.313,0.38,0.692,9,4,8.0,5,5,5,0,8,7,0,1,5.23,37,148,84,5.0,4.0,0,0,28,2,0,0,0,0,0,1,4,0,4
0,1,6,36,31,5,1,0,0,1,3,0,10,1,0,1,1,1,1,0,0.244,0.311,0.374,0.684,11,8,8.0,10,6,6,0,1,8,2,1,5.28,35,127,87,1.0,0.0,0,0,33,3,0,0,0,0,0,1,4,0,5
0,2,3,35,31,6,0,0,2,2,3,0,5,1,0,0,0,0,0,0,0.242,0.31,0.374,0.684,9,6,9.0,8,3,2,1,4,6,1,1,5.16,37,158,96,0.0,0.0,1,0,31,1,0,2,0,1,0,3,4,1,5
0,4,5,43,35,9,4,0,2,4,6,0,10,1,0,1,0,0,0,0,0.243,0.312,0.38,0.692,12,12,9.0,9,5,5,0,6,10,1,1,5.16,43,178,111,4.0,1.0,2,0,36,4,1,1,0,0,0,0,6,1,5
0,7,8,43,35,9,2,1,0,7,6,1,6,1,0,1,0,0,1,0,0.243,0.314,0.379,0.694,11,9,9.0,11,8,8,0,8,14,2,0,5.25,45,186,113,4.0,2.0,3,0,37,2,0,1,0,0,0,0,5,1,5
1,7,4,37,30,9,3,0,0,6,4,0,6,2,0,1,0,1,0,0,0.245,0.317,0.38,0.697,9,6,9.0,9,4,4,0,1,6,2,1,5.21,36,121,84,0.0,0.0,0,0,34,1,1,0,0,0,0,2,2,1,5
0,2,5,33,29,3,0,1,1,2,3,0,7,1,0,0,0,1,0,0,0.241,0.314,0.377,0.692,10,4,9.0,13,5,5,0,4,13,1,0,5.2,43,167,107,3.0,0.0,1,1,39,5,0,1,0,0,0,0,6,1,5
0,1,4,32,29,3,0,0,1,1,3,0,7,0,0,0,0,0,0,1,0.237,0.311,0.373,0.684,11,4,9.0,7,4,4,0,1,14,1,1,5.17,36,146,102,2.0,2.0,1,0,34,1,0,0,0,0,1,1,6,1,5
0,3,6,35,32,5,0,0,2,3,2,0,9,1,0,0,0,0,0,0,0.235,0.309,0.372,0.681,9,5,8.0,8,6,3,3,8,7,0,0,5.12,41,146,84,0.0,0.0,0,0,31,4,0,1,0,2,2,1,3,0,5
0,2,3,41,36,5,1,0,1,2,4,0,9,1,0,0,0,0,0,0,0.232,0.307,0.369,0.676,9,10,9.1,4,3,1,2,2,8,1,0,5.0,34,137,87,1.0,0.0,0,0,31,1,0,0,1,0,0,1,4,0,5
0,1,5,36,31,4,1,0,0,1,3,0,11,2,0,0,0,0,0,0,0.23,0.306,0.364,0.669,9,8,8.0,10,5,4,1,2,7,1,0,4.99,37,143,92,2.0,0.0,0,0,35,1,0,0,0,0,1,0,5,0,5
1,6,5,41,37,12,4,0,1,6,2,0,4,0,1,1,0,0,0,0,0.233,0.307,0.368,0.675,9,8,9.0,12,5,5,0,6,7,1,1,4.99,43,177,104,1.0,0.0,0,0,36,4,0,0,0,0,1,3,7,0,5
0,3,4,36,31,6,1,0,1,3,4,0,8,0,0,1,0,1,1,0,0.232,0.306,0.367,0.673,10,6,8.0,9,4,4,0,4,8,2,0,4.98,37,143,94,1.0,1.0,0,0,33,1,2,0,0,0,0,0,4,0,5
0,2,4,37,33,8,1,0,1,2,3,0,13,0,0,1,0,1,0,0,0.232,0.306,0.367,0.673,11,8,8.0,10,4,4,0,2,3,3,0,4.97,34,128,83,0.0,0.0,0,0,32,4,0,1,0,0,0,2,4,0,5
0,2,4,36,31,3,1,0,1,2,5,0,12,0,0,0,1,0,0,0,0.229,0.304,0.364,0.668,9,7,8.0,6,4,4,0,3,10,0,0,4.96,32,127,82,3.0,1.0,0,0,29,1,0,0,0,0,1,2,4,0,5
0,9,10,43,40,10,1,0,3,9,2,0,7,1,0,0,1,0,2,0,0.23,0.304,0.367,0.671,10,5,10.0,10,10,8,2,12,9,2,1,5.02,54,217,123,8.0,3.0,2,0,41,1,0,1,0,0,0,1,8,1,5
0,4,6,40,35,6,2,1,0,3,3,0,9,1,0,1,1,1,0,0,0.228,0.303,0.365,0.668,9,7,10.0,9,6,5,1,5,11,2,0,5.0,45,148,97,2.0,1.0,0,0,40,0,0,1,0,0,1,0,5,1,5
1,5,2,37,36,11,2,1,1,5,1,0,5,0,0,0,1,0,0,0,0.23,0.303,0.369,0.672,9,8,9.0,9,2,2,0,7,7,2,0,4.93,41,173,108,1.0,0.0,0,1,34,1,0,1,0,0,1,1,3,1,5
1,4,3,32,29,7,2,1,0,4,1,0,6,0,0,2,0,0,1,0,0.23,0.302,0.369,0.671,9,4,9.0,3,3,3,0,3,5,2,0,4.89,33,127,86,0.0,0.0,1,0,30,0,0,0,0,0,1,1,3,1,5
0,3,7,37,33,7,1,0,0,3,3,0,7,1,0,0,0,1,0,0,0.23,0.302,0.366,0.668,9,7,9.0,10,7,7,0,6,9,2,0,4.94,40,146,84,0.0,0.0,0,0,34,3,0,0,0,0,0,3,4,1,5
0,3,7,39,30,5,2,0,0,3,8,0,13,0,0,1,0,1,3,0,0.229,0.303,0.364,0.666,10,9,9.0,9,7,7,0,6,8,0,0,4.98,41,172,106,1.0,0.0,2,1,34,4,0,0,0,1,0,0,5,1,5
1,9,8,40,37,11,3,0,5,9,2,0,7,0,0,1,0,0,0,0,0.23,0.303,0.373,0.676,9,4,9.0,13,8,8,0,2,4,2,1,5.05,41,135,92,1.0,0.0,0,0,38,6,0,0,0,0,0,1,5,0,5
1,9,6,41,38,11,1,0,2,8,3,0,5,0,0,0,0,0,1,0,0.232,0.304,0.376,0.68,9,5,9.0,11,6,6,0,3,8,3,0,5.07,40,156,103,0.0,0.0,0,0,37,2,0,0,0,0,1,2,4,0,5
0,3,7,39,35,8,2,0,0,3,4,0,11,0,0,0,1,0,0,1,0.231,0.304,0.374,0.678,9,9,8.0,14,7,7,0,1,5,1,0,5.12,37,128,85,1.0,0.0,1,0,33,4,0,0,0,3,0,2,3,0,5
1,6,3,37,37,11,1,1,2,5,0,0,13,0,0,0,0,1,0,0,0.233,0.304,0.377,0.681,9,4,9.0,7,3,1,2,1,7,1,0,5.03,36,133,86,0.0,0.0,1,0,35,2,0,0,0,0,2,1,4,0,5
0,2,3,34,29,4,2,0,1,2,3,0,10,1,0,1,0,0,0,0,0.231,0.303,0.376,0.679,9,5,8.0,6,3,3,0,1,6,0,0,5.01,31,113,74,2.0,0.0,0,0,30,1,0,0,0,0,1,1,3,0,5
0,2,3,33,31,7,0,0,1,1,2,0,6,0,0,0,0,2,1,1,0.231,0.302,0.375,0.678,10,4,8.0,5,3,3,0,5,9,2,1,4.98,35,160,100,3.0,0.0,1,0,28,0,0,0,0,1,0,0,5,0,5
1,7,0,39,35,11,1,1,1,7,1,0,6,1,0,2,2,0,0,0,0.233,0.303,0.377,0.68,11,8,9.0,6,0,0,0,3,9,0,0,4.88,36,137,91,0.0,0.0,1,0,32,0,0,0,1,0,0,0,2,1,5
1,7,3,38,36,12,0,2,3,7,1,0,7,1,0,0,1,1,1,0,0.235,0.304,0.383,0.688,9,7,9.0,7,3,3,0,2,8,0,0,4.85,35,140,92,0.0,0.0,0,1,33,3,1,0,0,0,0,0,5,1,5
1,4,0,31,25,9,0,1,1,4,6,0,3,0,0,0,0,1,1,0,0.236,0.307,0.386,0.693,9,9,7.0,6,0,0,0,3,11,0,0,4.78,29,106,67,2.0,0.0,0,0,25,0,0,0,0,0,0,2,3,1,5
1,11,5,40,32,13,1,0,2,10,6,0,5,2,0,0,0,0,0,0,0.239,0.311,0.39,0.701,9,11,7.0,8,5,5,0,4,6,1,0,4.8,31,122,76,0.0,0.0,0,0,27,4,0,0,0,0,0,1,2,1,5
0,3,10,36,35,6,1,0,0,1,1,0,9,0,0,0,2,0,0,0,0.238,0.309,0.386,0.695,9,6,9.0,13,10,9,1,2,11,2,0,4.88,43,180,116,0.0,0.0,1,0,40,3,1,0,0,1,1,0,5,1,5
1,11,3,42,35,15,5,0,1,11,5,0,4,1,0,1,0,1,0,1,0.241,0.312,0.391,0.704,11,7,9.0,6,3,3,0,0,10,0,1,4.84,35,115,83,2.0,0.0,0,0,34,3,1,0,0,0,2,1,4,1,5
0,0,1,32,30,3,1,0,0,0,2,0,15,0,0,0,0,0,0,0,0.1,0.156,0.133,0.29,12,5,8.0,6,1,1,0,0,4,1,1,1.12,29,93,65,0.0,0.0,0,0,28,1,0,0,0,0,0,1,3,0,3
1,5,3,38,37,8,1,0,2,5,1,0,12,0,0,0,1,2,0,0,0.164,0.2,0.284,0.484,13,4,10.0,9,3,2,1,2,11,0,1,1.5,42,148,95,1.0,0.0,1,0,37,1,1,0,0,2,0,0,5,0,1
1,14,1,48,43,17,7,0,4,14,5,0,6,0,0,0,1,1,0,0,0.255,0.305,0.5,0.805,12,7,9.0,6,1,1,0,3,6,0,2,1.33,38,168,101,1.0,0.0,0,0,33,2,0,0,0,0,0,0,4,0,1
0,5,14,36,34,4,0,0,2,5,2,0,19,0,0,0,1,0,0,0,0.222,0.273,0.451,0.724,12,4,8.0,13,14,14,0,6,12,5,1,4.63,42,182,111,3.0,1.0,1,0,35,2,1,0,0,0,0,2,4,0,2
0,2,5,36,32,6,1,0,0,2,4,0,12,0,0,0,1,2,0,1,0.216,0.274,0.409,0.683,10,7,8.0,7,5,5,0,3,8,0,0,4.81,33,120,80,3.0,1.0,1,0,30,0,0,0,0,0,0,1,5,0,3
1,7,4,41,35,12,5,0,1,6,4,0,10,1,0,1,2,0,1,0,0.237,0.299,0.436,0.735,11,10,9.0,6,4,3,1,4,9,0,0,4.5,37,147,91,2.0,2.0,0,0,33,0,0,0,0,0,1,1,5,1,2
1,2,1,33,25,3,0,0,0,2,5,1,8,2,0,1,0,1,0,0,0.225,0.299,0.403,0.702,10,7,9.0,5,1,1,0,1,9,0,0,3.98,31,117,76,1.0,1.0,0,1,30,1,0,0,0,0,0,0,4,1,1
1,11,10,43,36,11,4,0,0,10,7,0,11,0,0,0,1,0,3,0,0.235,0.316,0.404,0.72,12,8,9.0,13,10,10,0,4,11,3,0,4.76,44,172,106,4.0,3.0,1,0,40,1,0,0,0,0,0,0,5,1,1
1,7,1,37,33,9,2,0,2,7,2,0,10,2,0,0,0,0,1,0,0.239,0.32,0.416,0.736,10,6,9.0,6,1,1,0,5,11,0,2,4.33,39,167,106,2.0,0.0,0,0,31,1,0,0,0,1,0,1,5,1,1
1,4,0,32,30,7,3,0,1,4,2,0,9,0,0,0,0,1,0,0,0.239,0.316,0.418,0.734,10,4,9.0,10,0,0,0,5,12,0,0,3.89,40,171,108,5.0,0.0,0,0,35,2,0,0,0,0,0,2,5,1,1
0,2,7,37,33,7,1,0,1,2,4,0,15,0,0,0,0,1,1,0,0.236,0.315,0.41,0.725,9,8,9.0,9,7,7,0,8,6,1,0,4.18,42,155,93,3.0,1.0,2,0,34,1,0,0,0,0,0,0,4,1,1
1,10,1,44,37,13,3,0,3,10,7,1,5,0,0,0,0,1,2,0,0.247,0.328,0.435,0.763,11,10,9.0,5,1,1,0,4,6,0,0,3.91,34,130,77,0.0,0.0,0,0,30,3,0,0,0,0,0,1,4,1,1
0,1,2,32,28,3,0,0,1,1,4,0,12,0,0,0,0,1,0,1,0.238,0.321,0.42,0.741,13,4,9.0,5,2,2,0,1,9,0,0,3.76,33,149,97,1.0,0.0,1,1,31,1,0,0,0,1,1,0,5,1,2
1,4,3,32,28,4,1,0,2,4,3,0,8,0,0,1,0,0,0,0,0.232,0.315,0.419,0.733,9,3,9.0,5,3,3,0,0,10,1,0,3.7,32,111,78,1.0,1.0,0,0,32,2,0,0,0,0,0,0,4,1,2
0,0,5,31,30,4,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0.226,0.306,0.401,0.707,9,4,8.0,8,5,5,0,4,4,2,0,3.82,35,119,74,1.0,1.0,1,0,31,2,0,0,0,0,0,1,3,0,2
1,5,2,33,27,9,3,0,1,5,5,0,7,1,0,0,0,0,0,1,0.232,0.315,0.409,0.724,11,7,7.0,3,2,2,0,6,3,0,0,3.76,30,118,65,3.0,1.0,1,0,23,1,0,0,0,1,0,0,6,0,1
1,8,0,36,35,14,2,1,3,8,1,0,8,0,0,0,0,0,0,0,0.242,0.32,0.432,0.753,9,7,7.0,4,0,0,0,1,8,0,1,3.58,27,111,69,0.0,0.0,0,0,25,1,0,0,0,0,0,0,3,0,1
0,8,13,36,34,9,3,0,3,8,1,0,11,0,0,1,0,1,0,0,0.244,0.318,0.443,0.761,12,1,8.0,14,13,12,1,4,10,5,1,4.09,43,158,97,3.0,3.0,0,0,38,1,0,0,0,0,1,1,5,0,1
0,6,9,40,38,8,3,0,1,6,2,0,8,0,0,0,1,0,0,0,0.242,0.314,0.438,0.753,10,7,8.0,6,9,8,1,7,7,2,2,4.33,38,186,107,2.0,0.0,0,0,29,2,0,0,0,0,1,2,4,0,1
0,3,6,41,38,11,2,0,1,3,3,0,8,0,0,0,0,0,0,0,0.244,0.316,0.437,0.753,9,11,8.0,12,6,6,0,6,8,2,1,4.45,43,178,109,5.0,1.0,1,0,36,3,1,1,0,0,0,0,7,0,2
0,2,8,35,35,9,2,0,1,2,0,0,9,0,0,0,0,1,0,0,0.245,0.313,0.436,0.749,9,6,8.0,10,8,6,2,8,5,0,0,4.55,42,165,96,1.0,1.0,4,0,32,2,0,0,1,1,1,1,4,0,2
1,2,1,35,32,7,2,0,2,2,3,0,6,0,0,0,0,1,0,0,0.244,0.312,0.437,0.749,10,6,9.0,6,1,1,0,3,10,1,0,4.38,34,138,93,2.0,0.0,1,1,31,2,0,0,0,0,1,1,4,0,2
1,4,0,38,35,8,2,0,0,4,3,0,16,0,0,0,0,0,0,0,0.243,0.311,0.43,0.741,9,7,9.0,2,0,0,0,1,11,0,0,4.18,28,115,75,1.0,0.0,1,0,27,0,0,0,0,0,0,2,5,0,1
1,7,6,46,39,13,3,0,2,7,6,1,7,1,0,0,0,0,1,0,0.248,0.317,0.437,0.754,12,13,9.0,9,6,6,0,7,12,4,1,4.26,42,173,97,4.0,0.0,1,1,34,1,0,0,0,0,0,0,4,1,1
0,5,8,43,39,14,3,0,1,5,4,0,9,0,0,0,0,1,0,0,0.253,0.322,0.44,0.762,9,11,9.0,17,8,8,0,4,4,0,0,4.42,46,152,103,4.0,1.0,0,0,42,3,1,1,0,0,0,2,6,1,1
1,11,2,43,38,14,2,0,3,10,4,0,10,0,0,1,1,1,0,0,0.258,0.326,0.449,0.776,12,8,9.0,7,2,2,0,4,8,0,1,4.32,37,146,93,0.0,0.0,0,0,32,3,0,0,0,0,0,0,4,1,1
